TIME	From IP	From Port	To IP	To Port	Method	Error	ASCII	Hex
5:46:04.722 pm	127.0.0.1	54734	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:04.736 pm	127.0.0.1	54735	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:04.808 pm	127.0.0.1	54736	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:04.831 pm	127.0.0.1	54737	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:04.859 pm	127.0.0.1	54738	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:04.916 pm	127.0.0.1	54739	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:04.935 pm	127.0.0.1	54740	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:04.963 pm	127.0.0.1	54741	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:04.992 pm	127.0.0.1	54742	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:05.031 pm	127.0.0.1	54743	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:05.099 pm	127.0.0.1	54744	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:05.161 pm	127.0.0.1	54745	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:05.278 pm	127.0.0.1	54746	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:05.298 pm	127.0.0.1	54747	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:05.398 pm	127.0.0.1	54748	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:05.398 pm	127.0.0.1	54749	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:05.429 pm	127.0.0.1	54750	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:05.494 pm	127.0.0.1	54751	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:05.518 pm	127.0.0.1	54752	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:05.606 pm	127.0.0.1	54753	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:05.636 pm	127.0.0.1	54754	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:05.705 pm	127.0.0.1	54755	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:05.741 pm	127.0.0.1	54756	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:05.801 pm	127.0.0.1	54757	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:05.828 pm	127.0.0.1	54758	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:05.900 pm	127.0.0.1	54759	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:05.940 pm	127.0.0.1	54760	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:06.047 pm	127.0.0.1	54761	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:06.080 pm	127.0.0.1	54762	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:06.168 pm	127.0.0.1	54763	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:06.191 pm	127.0.0.1	54764	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:06.252 pm	127.0.0.1	54765	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:06.269 pm	127.0.0.1	54766	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:06.292 pm	127.0.0.1	54767	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:06.369 pm	127.0.0.1	54768	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:06.401 pm	127.0.0.1	54769	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:06.456 pm	127.0.0.1	54770	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:06.493 pm	127.0.0.1	54771	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:06.525 pm	127.0.0.1	54772	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:06.609 pm	127.0.0.1	54773	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:06.748 pm	127.0.0.1	54774	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:06.760 pm	127.0.0.1	54775	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:10.169 pm	127.0.0.1	54841	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:10.171 pm	127.0.0.1	54842	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:10.232 pm	127.0.0.1	54843	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:10.358 pm	127.0.0.1	54844	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:10.364 pm	127.0.0.1	54845	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:10.397 pm	127.0.0.1	54846	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:10.432 pm	127.0.0.1	54847	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:10.554 pm	127.0.0.1	54848	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:10.554 pm	127.0.0.1	54849	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:10.648 pm	127.0.0.1	54850	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:10.648 pm	127.0.0.1	54851	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:10.672 pm	127.0.0.1	54852	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:10.770 pm	127.0.0.1	54853	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:10.770 pm	127.0.0.1	54854	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:10.854 pm	127.0.0.1	54855	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:10.854 pm	127.0.0.1	54856	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:10.996 pm	127.0.0.1	54857	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:11.064 pm	127.0.0.1	54858	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:11.064 pm	127.0.0.1	54859	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:11.093 pm	127.0.0.1	54860	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
5:46:11.180 pm	127.0.0.1	54861	You	63921	UDP		523.2558 -556.6638 29.1456 179.6024 -46.5908 176.3041	35 32 33 2E 32 35 35 38 20 2D 35 35 36 2E 36 36 33 38 20 32 39 2E 31 34 35 36 20 31 37 39 2E 36 30 32 34 20 2D 34 36 2E 35 39 30 38 20 31 37 36 2E 33 30 34 31	
