TIME	From IP	From Port	To IP	To Port	Method	Error	ASCII	Hex
5:41:24.268 pm	127.0.0.1	61831	You	63921	UDP		-151.0465 192.9401 1.1504 -1.7353 42.2852 2.0742	2D 31 35 31 2E 30 34 36 35 20 31 39 32 2E 39 34 30 31 20 31 2E 31 35 30 34 20 2D 31 2E 37 33 35 33 20 34 32 2E 32 38 35 32 20 32 2E 30 37 34 32	
5:41:24.268 pm	127.0.0.1	61832	You	63921	UDP		-151.0473 192.9416 1.1518 -1.7261 42.2932 2.0614	2D 31 35 31 2E 30 34 37 33 20 31 39 32 2E 39 34 31 36 20 31 2E 31 35 31 38 20 2D 31 2E 37 32 36 31 20 34 32 2E 32 39 33 32 20 32 2E 30 36 31 34	
5:41:24.289 pm	127.0.0.1	61833	You	63921	UDP		-151.0469 192.9408 1.1503 -1.7308 42.286 2.066	2D 31 35 31 2E 30 34 36 39 20 31 39 32 2E 39 34 30 38 20 31 2E 31 35 30 33 20 2D 31 2E 37 33 30 38 20 34 32 2E 32 38 36 20 32 2E 30 36 36	
5:41:24.333 pm	127.0.0.1	61834	You	63921	UDP		-151.0461 192.941 1.1494 -1.733 42.2856 2.0789	2D 31 35 31 2E 30 34 36 31 20 31 39 32 2E 39 34 31 20 31 2E 31 34 39 34 20 2D 31 2E 37 33 33 20 34 32 2E 32 38 35 36 20 32 2E 30 37 38 39	
5:41:24.473 pm	127.0.0.1	61835	You	63921	UDP		-151.0463 192.9421 1.1496 -1.7269 42.2827 2.0736	2D 31 35 31 2E 30 34 36 33 20 31 39 32 2E 39 34 32 31 20 31 2E 31 34 39 36 20 2D 31 2E 37 32 36 39 20 34 32 2E 32 38 32 37 20 32 2E 30 37 33 36	
5:41:24.473 pm	127.0.0.1	61836	You	63921	UDP		-151.0458 192.9428 1.1477 -1.7324 42.2852 2.0809	2D 31 35 31 2E 30 34 35 38 20 31 39 32 2E 39 34 32 38 20 31 2E 31 34 37 37 20 2D 31 2E 37 33 32 34 20 34 32 2E 32 38 35 32 20 32 2E 30 38 30 39	
5:41:24.473 pm	127.0.0.1	61837	You	63921	UDP		-151.0477 192.9424 1.1491 -1.7217 42.2829 2.0732	2D 31 35 31 2E 30 34 37 37 20 31 39 32 2E 39 34 32 34 20 31 2E 31 34 39 31 20 2D 31 2E 37 32 31 37 20 34 32 2E 32 38 32 39 20 32 2E 30 37 33 32	
5:41:24.569 pm	127.0.0.1	61838	You	63921	UDP		-151.0482 192.9414 1.147 -1.7279 42.2873 2.0678	2D 31 35 31 2E 30 34 38 32 20 31 39 32 2E 39 34 31 34 20 31 2E 31 34 37 20 2D 31 2E 37 32 37 39 20 34 32 2E 32 38 37 33 20 32 2E 30 36 37 38	
5:41:24.569 pm	127.0.0.1	61839	You	63921	UDP		-151.049 192.9427 1.149 -1.7513 42.2851 2.0972	2D 31 35 31 2E 30 34 39 20 31 39 32 2E 39 34 32 37 20 31 2E 31 34 39 20 2D 31 2E 37 35 31 33 20 34 32 2E 32 38 35 31 20 32 2E 30 39 37 32	
5:41:24.578 pm	127.0.0.1	61840	You	63921	UDP		-151.0477 192.9416 1.1489 -1.7426 42.2824 2.1033	2D 31 35 31 2E 30 34 37 37 20 31 39 32 2E 39 34 31 36 20 31 2E 31 34 38 39 20 2D 31 2E 37 34 32 36 20 34 32 2E 32 38 32 34 20 32 2E 31 30 33 33	
5:41:24.667 pm	127.0.0.1	61841	You	63921	UDP		-151.0507 192.9378 1.1545 -1.6825 42.2862 2.0218	2D 31 35 31 2E 30 35 30 37 20 31 39 32 2E 39 33 37 38 20 31 2E 31 35 34 35 20 2D 31 2E 36 38 32 35 20 34 32 2E 32 38 36 32 20 32 2E 30 32 31 38	
5:41:24.687 pm	127.0.0.1	61842	You	63921	UDP		-151.0469 192.9411 1.1489 -1.7445 42.2844 2.0771	2D 31 35 31 2E 30 34 36 39 20 31 39 32 2E 39 34 31 31 20 31 2E 31 34 38 39 20 2D 31 2E 37 34 34 35 20 34 32 2E 32 38 34 34 20 32 2E 30 37 37 31	
5:41:24.805 pm	127.0.0.1	61843	You	63921	UDP		-151.0481 192.941 1.1464 -1.7328 42.283 2.076	2D 31 35 31 2E 30 34 38 31 20 31 39 32 2E 39 34 31 20 31 2E 31 34 36 34 20 2D 31 2E 37 33 32 38 20 34 32 2E 32 38 33 20 32 2E 30 37 36	
5:41:24.805 pm	127.0.0.1	61844	You	63921	UDP		-151.0482 192.9385 1.1467 -1.7309 42.2838 2.0826	2D 31 35 31 2E 30 34 38 32 20 31 39 32 2E 39 33 38 35 20 31 2E 31 34 36 37 20 2D 31 2E 37 33 30 39 20 34 32 2E 32 38 33 38 20 32 2E 30 38 32 36	
5:41:24.822 pm	127.0.0.1	61845	You	63921	UDP		-151.0492 192.9365 1.1511 -1.6886 42.2915 2.0256	2D 31 35 31 2E 30 34 39 32 20 31 39 32 2E 39 33 36 35 20 31 2E 31 35 31 31 20 2D 31 2E 36 38 38 36 20 34 32 2E 32 39 31 35 20 32 2E 30 32 35 36	
5:41:24.853 pm	127.0.0.1	61846	You	63921	UDP		-151.045 192.9402 1.1481 -1.7299 42.2851 2.0683	2D 31 35 31 2E 30 34 35 20 31 39 32 2E 39 34 30 32 20 31 2E 31 34 38 31 20 2D 31 2E 37 32 39 39 20 34 32 2E 32 38 35 31 20 32 2E 30 36 38 33	
5:41:24.897 pm	127.0.0.1	61847	You	63921	UDP		-151.0467 192.9425 1.1511 -1.7304 42.2835 2.0742	2D 31 35 31 2E 30 34 36 37 20 31 39 32 2E 39 34 32 35 20 31 2E 31 35 31 31 20 2D 31 2E 37 33 30 34 20 34 32 2E 32 38 33 35 20 32 2E 30 37 34 32	
5:41:25.056 pm	127.0.0.1	61848	You	63921	UDP		-151.0454 192.94 1.1494 -1.741 42.2856 2.0843	2D 31 35 31 2E 30 34 35 34 20 31 39 32 2E 39 34 20 31 2E 31 34 39 34 20 2D 31 2E 37 34 31 20 34 32 2E 32 38 35 36 20 32 2E 30 38 34 33	
5:41:25.056 pm	127.0.0.1	61849	You	63921	UDP		-151.047 192.9408 1.1512 -1.7338 42.2813 2.0726	2D 31 35 31 2E 30 34 37 20 31 39 32 2E 39 34 30 38 20 31 2E 31 35 31 32 20 2D 31 2E 37 33 33 38 20 34 32 2E 32 38 31 33 20 32 2E 30 37 32 36	
5:41:25.056 pm	127.0.0.1	61850	You	63921	UDP		-151.0464 192.9417 1.15 -1.732 42.2868 2.0708	2D 31 35 31 2E 30 34 36 34 20 31 39 32 2E 39 34 31 37 20 31 2E 31 35 20 2D 31 2E 37 33 32 20 34 32 2E 32 38 36 38 20 32 2E 30 37 30 38	
5:41:25.121 pm	127.0.0.1	61851	You	63921	UDP		-151.0464 192.9422 1.1476 -1.7465 42.287 2.0863	2D 31 35 31 2E 30 34 36 34 20 31 39 32 2E 39 34 32 32 20 31 2E 31 34 37 36 20 2D 31 2E 37 34 36 35 20 34 32 2E 32 38 37 20 32 2E 30 38 36 33	
5:41:25.269 pm	127.0.0.1	61852	You	63921	UDP		-151.046 192.9408 1.1499 -1.737 42.2862 2.0849	2D 31 35 31 2E 30 34 36 20 31 39 32 2E 39 34 30 38 20 31 2E 31 34 39 39 20 2D 31 2E 37 33 37 20 34 32 2E 32 38 36 32 20 32 2E 30 38 34 39	
5:41:25.269 pm	127.0.0.1	61853	You	63921	UDP		-151.0449 192.9404 1.149 -1.74 42.2902 2.0889	2D 31 35 31 2E 30 34 34 39 20 31 39 32 2E 39 34 30 34 20 31 2E 31 34 39 20 2D 31 2E 37 34 20 34 32 2E 32 39 30 32 20 32 2E 30 38 38 39	
5:41:25.278 pm	127.0.0.1	61854	You	63921	UDP		-151.0463 192.9392 1.1499 -1.7388 42.2885 2.0714	2D 31 35 31 2E 30 34 36 33 20 31 39 32 2E 39 33 39 32 20 31 2E 31 34 39 39 20 2D 31 2E 37 33 38 38 20 34 32 2E 32 38 38 35 20 32 2E 30 37 31 34	
5:41:25.312 pm	127.0.0.1	61855	You	63921	UDP		-151.0462 192.9403 1.1502 -1.7405 42.2846 2.0737	2D 31 35 31 2E 30 34 36 32 20 31 39 32 2E 39 34 30 33 20 31 2E 31 35 30 32 20 2D 31 2E 37 34 30 35 20 34 32 2E 32 38 34 36 20 32 2E 30 37 33 37	
5:41:25.349 pm	127.0.0.1	61856	You	63921	UDP		-151.0594 192.9405 1.1623 -1.9277 42.2248 2.2378	2D 31 35 31 2E 30 35 39 34 20 31 39 32 2E 39 34 30 35 20 31 2E 31 36 32 33 20 2D 31 2E 39 32 37 37 20 34 32 2E 32 32 34 38 20 32 2E 32 33 37 38	
5:41:25.514 pm	127.0.0.1	61857	You	63921	UDP		-151.0466 192.9385 1.1509 -1.7412 42.2839 2.0785	2D 31 35 31 2E 30 34 36 36 20 31 39 32 2E 39 33 38 35 20 31 2E 31 35 30 39 20 2D 31 2E 37 34 31 32 20 34 32 2E 32 38 33 39 20 32 2E 30 37 38 35	
5:41:25.514 pm	127.0.0.1	61858	You	63921	UDP		-151.0456 192.9406 1.1475 -1.7255 42.2935 2.0569	2D 31 35 31 2E 30 34 35 36 20 31 39 32 2E 39 34 30 36 20 31 2E 31 34 37 35 20 2D 31 2E 37 32 35 35 20 34 32 2E 32 39 33 35 20 32 2E 30 35 36 39	
5:41:25.514 pm	127.0.0.1	61859	You	63921	UDP		-151.045 192.9384 1.1491 -1.728 42.287 2.0664	2D 31 35 31 2E 30 34 35 20 31 39 32 2E 39 33 38 34 20 31 2E 31 34 39 31 20 2D 31 2E 37 32 38 20 34 32 2E 32 38 37 20 32 2E 30 36 36 34	
5:41:25.515 pm	127.0.0.1	61860	You	63921	UDP		-151.0607 192.935 1.1642 -1.8721 42.2265 2.1762	2D 31 35 31 2E 30 36 30 37 20 31 39 32 2E 39 33 35 20 31 2E 31 36 34 32 20 2D 31 2E 38 37 32 31 20 34 32 2E 32 32 36 35 20 32 2E 31 37 36 32	
5:41:25.694 pm	127.0.0.1	61861	You	63921	UDP		-151.0586 192.9379 1.1608 -1.9176 42.2227 2.2287	2D 31 35 31 2E 30 35 38 36 20 31 39 32 2E 39 33 37 39 20 31 2E 31 36 30 38 20 2D 31 2E 39 31 37 36 20 34 32 2E 32 32 32 37 20 32 2E 32 32 38 37	
5:41:25.694 pm	127.0.0.1	61862	You	63921	UDP		-151.047 192.9407 1.1489 -1.7291 42.2784 2.0758	2D 31 35 31 2E 30 34 37 20 31 39 32 2E 39 34 30 37 20 31 2E 31 34 38 39 20 2D 31 2E 37 32 39 31 20 34 32 2E 32 37 38 34 20 32 2E 30 37 35 38	
