TIME	From IP	From Port	To IP	To Port	Method	Error	ASCII	Hex
5:49:00.529 pm	127.0.0.1	58378	You	63921	UDP		16.7463 5.6542 8.865 -177.3266 5.7846 178.3028	31 36 2E 37 34 36 33 20 35 2E 36 35 34 32 20 38 2E 38 36 35 20 2D 31 37 37 2E 33 32 36 36 20 35 2E 37 38 34 36 20 31 37 38 2E 33 30 32 38	
5:49:00.554 pm	127.0.0.1	58379	You	63921	UDP		16.744 5.6555 8.8636 -177.3309 5.7846 178.3116	31 36 2E 37 34 34 20 35 2E 36 35 35 35 20 38 2E 38 36 33 36 20 2D 31 37 37 2E 33 33 30 39 20 35 2E 37 38 34 36 20 31 37 38 2E 33 31 31 36	
5:49:00.633 pm	127.0.0.1	58380	You	63921	UDP		16.746 5.6556 8.8622 -177.3224 5.7878 178.3172	31 36 2E 37 34 36 20 35 2E 36 35 35 36 20 38 2E 38 36 32 32 20 2D 31 37 37 2E 33 32 32 34 20 35 2E 37 38 37 38 20 31 37 38 2E 33 31 37 32	
5:49:00.652 pm	127.0.0.1	58381	You	63921	UDP		16.7458 5.6566 8.8637 -177.3295 5.7832 178.319	31 36 2E 37 34 35 38 20 35 2E 36 35 36 36 20 38 2E 38 36 33 37 20 2D 31 37 37 2E 33 32 39 35 20 35 2E 37 38 33 32 20 31 37 38 2E 33 31 39	
5:49:00.718 pm	127.0.0.1	58382	You	63921	UDP		16.7454 5.6556 8.8636 -177.329 5.7858 178.2963	31 36 2E 37 34 35 34 20 35 2E 36 35 35 36 20 38 2E 38 36 33 36 20 2D 31 37 37 2E 33 32 39 20 35 2E 37 38 35 38 20 31 37 38 2E 32 39 36 33	
5:49:00.731 pm	127.0.0.1	58383	You	63921	UDP		16.7405 5.6495 8.8477 -177.2059 5.7849 178.3762	31 36 2E 37 34 30 35 20 35 2E 36 34 39 35 20 38 2E 38 34 37 37 20 2D 31 37 37 2E 32 30 35 39 20 35 2E 37 38 34 39 20 31 37 38 2E 33 37 36 32	
5:49:00.760 pm	127.0.0.1	58384	You	63921	UDP		16.7614 5.6528 8.8773 -177.4049 5.7969 178.1577	31 36 2E 37 36 31 34 20 35 2E 36 35 32 38 20 38 2E 38 37 37 33 20 2D 31 37 37 2E 34 30 34 39 20 35 2E 37 39 36 39 20 31 37 38 2E 31 35 37 37	
5:49:00.792 pm	127.0.0.1	58385	You	63921	UDP		16.7542 5.6491 8.8843 -177.349 5.7765 178.1669	31 36 2E 37 35 34 32 20 35 2E 36 34 39 31 20 38 2E 38 38 34 33 20 2D 31 37 37 2E 33 34 39 20 35 2E 37 37 36 35 20 31 37 38 2E 31 36 36 39	
5:49:00.834 pm	127.0.0.1	58386	You	63921	UDP		16.7462 5.6562 8.8647 -177.3276 5.7878 178.3106	31 36 2E 37 34 36 32 20 35 2E 36 35 36 32 20 38 2E 38 36 34 37 20 2D 31 37 37 2E 33 32 37 36 20 35 2E 37 38 37 38 20 31 37 38 2E 33 31 30 36	
5:49:00.872 pm	127.0.0.1	58387	You	63921	UDP		16.7464 5.6545 8.8638 -177.3181 5.7818 178.3226	31 36 2E 37 34 36 34 20 35 2E 36 35 34 35 20 38 2E 38 36 33 38 20 2D 31 37 37 2E 33 31 38 31 20 35 2E 37 38 31 38 20 31 37 38 2E 33 32 32 36	
5:49:00.901 pm	127.0.0.1	58388	You	63921	UDP		16.752 5.6571 8.859 -177.3895 5.8055 178.2985	31 36 2E 37 35 32 20 35 2E 36 35 37 31 20 38 2E 38 35 39 20 2D 31 37 37 2E 33 38 39 35 20 35 2E 38 30 35 35 20 31 37 38 2E 32 39 38 35	
5:49:00.949 pm	127.0.0.1	58389	You	63921	UDP		16.7527 5.6512 8.8838 -177.3455 5.7701 178.1682	31 36 2E 37 35 32 37 20 35 2E 36 35 31 32 20 38 2E 38 38 33 38 20 2D 31 37 37 2E 33 34 35 35 20 35 2E 37 37 30 31 20 31 37 38 2E 31 36 38 32	
5:49:00.958 pm	127.0.0.1	58390	You	63921	UDP		16.7442 5.6566 8.8646 -177.333 5.7871 178.3077	31 36 2E 37 34 34 32 20 35 2E 36 35 36 36 20 38 2E 38 36 34 36 20 2D 31 37 37 2E 33 33 33 20 35 2E 37 38 37 31 20 31 37 38 2E 33 30 37 37	
5:49:00.989 pm	127.0.0.1	58391	You	63921	UDP		16.7604 5.6527 8.8798 -177.4007 5.7903 178.1621	31 36 2E 37 36 30 34 20 35 2E 36 35 32 37 20 38 2E 38 37 39 38 20 2D 31 37 37 2E 34 30 30 37 20 35 2E 37 39 30 33 20 31 37 38 2E 31 36 32 31	
5:49:01.074 pm	127.0.0.1	58392	You	63921	UDP		16.7527 5.6484 8.8836 -177.3534 5.7667 178.1598	31 36 2E 37 35 32 37 20 35 2E 36 34 38 34 20 38 2E 38 38 33 36 20 2D 31 37 37 2E 33 35 33 34 20 35 2E 37 36 36 37 20 31 37 38 2E 31 35 39 38	
5:49:01.095 pm	127.0.0.1	58393	You	63921	UDP		16.7506 5.6562 8.8592 -177.4029 5.7994 178.291	31 36 2E 37 35 30 36 20 35 2E 36 35 36 32 20 38 2E 38 35 39 32 20 2D 31 37 37 2E 34 30 32 39 20 35 2E 37 39 39 34 20 31 37 38 2E 32 39 31	
5:49:01.190 pm	127.0.0.1	58394	You	63921	UDP		16.7524 5.6567 8.861 -177.3896 5.8051 178.2969	31 36 2E 37 35 32 34 20 35 2E 36 35 36 37 20 38 2E 38 36 31 20 2D 31 37 37 2E 33 38 39 36 20 35 2E 38 30 35 31 20 31 37 38 2E 32 39 36 39	
5:49:01.190 pm	127.0.0.1	58395	You	63921	UDP		16.7476 5.6521 8.8637 -177.3228 5.7871 178.3181	31 36 2E 37 34 37 36 20 35 2E 36 35 32 31 20 38 2E 38 36 33 37 20 2D 31 37 37 2E 33 32 32 38 20 35 2E 37 38 37 31 20 31 37 38 2E 33 31 38 31	
5:49:01.204 pm	127.0.0.1	58396	You	63921	UDP		16.7415 5.6502 8.8499 -177.2012 5.7872 178.3904	31 36 2E 37 34 31 35 20 35 2E 36 35 30 32 20 38 2E 38 34 39 39 20 2D 31 37 37 2E 32 30 31 32 20 35 2E 37 38 37 32 20 31 37 38 2E 33 39 30 34	
5:49:01.306 pm	127.0.0.1	58397	You	63921	UDP		16.7509 5.6562 8.8591 -177.3857 5.807 178.3066	31 36 2E 37 35 30 39 20 35 2E 36 35 36 32 20 38 2E 38 35 39 31 20 2D 31 37 37 2E 33 38 35 37 20 35 2E 38 30 37 20 31 37 38 2E 33 30 36 36	
5:49:01.306 pm	127.0.0.1	58398	You	63921	UDP		16.746 5.6532 8.8651 -177.3248 5.7827 178.311	31 36 2E 37 34 36 20 35 2E 36 35 33 32 20 38 2E 38 36 35 31 20 2D 31 37 37 2E 33 32 34 38 20 35 2E 37 38 32 37 20 31 37 38 2E 33 31 31	
5:49:01.413 pm	127.0.0.1	58399	You	63921	UDP		16.7432 5.6544 8.8645 -177.3398 5.7812 178.3108	31 36 2E 37 34 33 32 20 35 2E 36 35 34 34 20 38 2E 38 36 34 35 20 2D 31 37 37 2E 33 33 39 38 20 35 2E 37 38 31 32 20 31 37 38 2E 33 31 30 38	
5:49:01.413 pm	127.0.0.1	58400	You	63921	UDP		16.7512 5.6586 8.8603 -177.3994 5.8051 178.287	31 36 2E 37 35 31 32 20 35 2E 36 35 38 36 20 38 2E 38 36 30 33 20 2D 31 37 37 2E 33 39 39 34 20 35 2E 38 30 35 31 20 31 37 38 2E 32 38 37	
5:49:01.438 pm	127.0.0.1	58401	You	63921	UDP		16.7387 5.6534 8.8489 -177.2126 5.7955 178.3791	31 36 2E 37 33 38 37 20 35 2E 36 35 33 34 20 38 2E 38 34 38 39 20 2D 31 37 37 2E 32 31 32 36 20 35 2E 37 39 35 35 20 31 37 38 2E 33 37 39 31	
5:49:01.525 pm	127.0.0.1	58402	You	63921	UDP		16.7558 5.6454 8.8638 -177.2724 5.7944 178.2299	31 36 2E 37 35 35 38 20 35 2E 36 34 35 34 20 38 2E 38 36 33 38 20 2D 31 37 37 2E 32 37 32 34 20 35 2E 37 39 34 34 20 31 37 38 2E 32 32 39 39	
5:49:01.545 pm	127.0.0.1	58403	You	63921	UDP		16.7518 5.6571 8.8571 -177.3779 5.805 178.3077	31 36 2E 37 35 31 38 20 35 2E 36 35 37 31 20 38 2E 38 35 37 31 20 2D 31 37 37 2E 33 37 37 39 20 35 2E 38 30 35 20 31 37 38 2E 33 30 37 37	
5:49:01.608 pm	127.0.0.1	58404	You	63921	UDP		16.753 5.6511 8.8842 -177.3514 5.7775 178.1717	31 36 2E 37 35 33 20 35 2E 36 35 31 31 20 38 2E 38 38 34 32 20 2D 31 37 37 2E 33 35 31 34 20 35 2E 37 37 37 35 20 31 37 38 2E 31 37 31 37	
5:49:01.806 pm	127.0.0.1	58405	You	63921	UDP		16.7489 5.6455 8.8666 -177.2169 5.7745 178.2439	31 36 2E 37 34 38 39 20 35 2E 36 34 35 35 20 38 2E 38 36 36 36 20 2D 31 37 37 2E 32 31 36 39 20 35 2E 37 37 34 35 20 31 37 38 2E 32 34 33 39	
5:49:01.848 pm	127.0.0.1	58406	You	63921	UDP		16.741 5.6494 8.8471 -177.2056 5.7837 178.3866	31 36 2E 37 34 31 20 35 2E 36 34 39 34 20 38 2E 38 34 37 31 20 2D 31 37 37 2E 32 30 35 36 20 35 2E 37 38 33 37 20 31 37 38 2E 33 38 36 36	
5:49:01.948 pm	127.0.0.1	58407	You	63921	UDP		16.7466 5.6569 8.8638 -177.3226 5.7825 178.3186	31 36 2E 37 34 36 36 20 35 2E 36 35 36 39 20 38 2E 38 36 33 38 20 2D 31 37 37 2E 33 32 32 36 20 35 2E 37 38 32 35 20 31 37 38 2E 33 31 38 36	
5:49:01.988 pm	127.0.0.1	58408	You	63921	UDP		16.7425 5.6509 8.848 -177.1961 5.7798 178.3804	31 36 2E 37 34 32 35 20 35 2E 36 35 30 39 20 38 2E 38 34 38 20 2D 31 37 37 2E 31 39 36 31 20 35 2E 37 37 39 38 20 31 37 38 2E 33 38 30 34	
5:49:02.080 pm	127.0.0.1	58409	You	63921	UDP		16.7547 5.65 8.8788 -177.3449 5.776 178.1639	31 36 2E 37 35 34 37 20 35 2E 36 35 20 38 2E 38 37 38 38 20 2D 31 37 37 2E 33 34 34 39 20 35 2E 37 37 36 20 31 37 38 2E 31 36 33 39	
5:49:02.097 pm	127.0.0.1	58410	You	63921	UDP		16.7407 5.6527 8.8463 -177.2023 5.7911 178.3773	31 36 2E 37 34 30 37 20 35 2E 36 35 32 37 20 38 2E 38 34 36 33 20 2D 31 37 37 2E 32 30 32 33 20 35 2E 37 39 31 31 20 31 37 38 2E 33 37 37 33	
5:49:02.178 pm	127.0.0.1	58411	You	63921	UDP		16.7427 5.6509 8.8477 -177.1926 5.7906 178.3866	31 36 2E 37 34 32 37 20 35 2E 36 35 30 39 20 38 2E 38 34 37 37 20 2D 31 37 37 2E 31 39 32 36 20 35 2E 37 39 30 36 20 31 37 38 2E 33 38 36 36	
5:49:02.199 pm	127.0.0.1	58412	You	63921	UDP		16.7603 5.6536 8.8767 -177.4074 5.7956 178.1495	31 36 2E 37 36 30 33 20 35 2E 36 35 33 36 20 38 2E 38 37 36 37 20 2D 31 37 37 2E 34 30 37 34 20 35 2E 37 39 35 36 20 31 37 38 2E 31 34 39 35	
5:49:02.292 pm	127.0.0.1	58413	You	63921	UDP		16.7452 5.6569 8.8623 -177.314 5.7808 178.3145	31 36 2E 37 34 35 32 20 35 2E 36 35 36 39 20 38 2E 38 36 32 33 20 2D 31 37 37 2E 33 31 34 20 35 2E 37 38 30 38 20 31 37 38 2E 33 31 34 35	
5:49:02.292 pm	127.0.0.1	58414	You	63921	UDP		16.7611 5.6521 8.8764 -177.4039 5.7917 178.1539	31 36 2E 37 36 31 31 20 35 2E 36 35 32 31 20 38 2E 38 37 36 34 20 2D 31 37 37 2E 34 30 33 39 20 35 2E 37 39 31 37 20 31 37 38 2E 31 35 33 39	
5:49:02.320 pm	127.0.0.1	58415	You	63921	UDP		16.7431 5.6498 8.8465 -177.1918 5.7919 178.3825	31 36 2E 37 34 33 31 20 35 2E 36 34 39 38 20 38 2E 38 34 36 35 20 2D 31 37 37 2E 31 39 31 38 20 35 2E 37 39 31 39 20 31 37 38 2E 33 38 32 35	
5:49:02.405 pm	127.0.0.1	58416	You	63921	UDP		16.7415 5.6487 8.8486 -177.2 5.7884 178.3849	31 36 2E 37 34 31 35 20 35 2E 36 34 38 37 20 38 2E 38 34 38 36 20 2D 31 37 37 2E 32 20 35 2E 37 38 38 34 20 31 37 38 2E 33 38 34 39	
5:49:02.423 pm	127.0.0.1	58417	You	63921	UDP		16.743 5.6504 8.8455 -177.1984 5.7849 178.3749	31 36 2E 37 34 33 20 35 2E 36 35 30 34 20 38 2E 38 34 35 35 20 2D 31 37 37 2E 31 39 38 34 20 35 2E 37 38 34 39 20 31 37 38 2E 33 37 34 39	
5:49:02.500 pm	127.0.0.1	58418	You	63921	UDP		16.756 5.65 8.8839 -177.3538 5.7687 178.1787	31 36 2E 37 35 36 20 35 2E 36 35 20 38 2E 38 38 33 39 20 2D 31 37 37 2E 33 35 33 38 20 35 2E 37 36 38 37 20 31 37 38 2E 31 37 38 37	
5:49:02.510 pm	127.0.0.1	58419	You	63921	UDP		16.7453 5.6552 8.864 -177.3292 5.7811 178.3115	31 36 2E 37 34 35 33 20 35 2E 36 35 35 32 20 38 2E 38 36 34 20 2D 31 37 37 2E 33 32 39 32 20 35 2E 37 38 31 31 20 31 37 38 2E 33 31 31 35	
5:49:02.546 pm	127.0.0.1	58420	You	63921	UDP		16.7587 5.6447 8.8603 -177.2575 5.7943 178.2367	31 36 2E 37 35 38 37 20 35 2E 36 34 34 37 20 38 2E 38 36 30 33 20 2D 31 37 37 2E 32 35 37 35 20 35 2E 37 39 34 33 20 31 37 38 2E 32 33 36 37	
5:49:02.622 pm	127.0.0.1	58421	You	63921	UDP		16.7513 5.6516 8.8838 -177.3392 5.7804 178.172	31 36 2E 37 35 31 33 20 35 2E 36 35 31 36 20 38 2E 38 38 33 38 20 2D 31 37 37 2E 33 33 39 32 20 35 2E 37 38 30 34 20 31 37 38 2E 31 37 32	
5:49:02.622 pm	127.0.0.1	58422	You	63921	UDP		16.7519 5.6575 8.8568 -177.386 5.805 178.2977	31 36 2E 37 35 31 39 20 35 2E 36 35 37 35 20 38 2E 38 35 36 38 20 2D 31 37 37 2E 33 38 36 20 35 2E 38 30 35 20 31 37 38 2E 32 39 37 37	
5:49:02.645 pm	127.0.0.1	58423	You	63921	UDP		16.7467 5.6555 8.8622 -177.3098 5.782 178.3079	31 36 2E 37 34 36 37 20 35 2E 36 35 35 35 20 38 2E 38 36 32 32 20 2D 31 37 37 2E 33 30 39 38 20 35 2E 37 38 32 20 31 37 38 2E 33 30 37 39	
5:49:02.725 pm	127.0.0.1	58424	You	63921	UDP		16.7544 5.6521 8.8811 -177.3391 5.7752 178.1639	31 36 2E 37 35 34 34 20 35 2E 36 35 32 31 20 38 2E 38 38 31 31 20 2D 31 37 37 2E 33 33 39 31 20 35 2E 37 37 35 32 20 31 37 38 2E 31 36 33 39	
5:49:02.730 pm	127.0.0.1	58425	You	63921	UDP		16.7477 5.656 8.8624 -177.3235 5.785 178.3163	31 36 2E 37 34 37 37 20 35 2E 36 35 36 20 38 2E 38 36 32 34 20 2D 31 37 37 2E 33 32 33 35 20 35 2E 37 38 35 20 31 37 38 2E 33 31 36 33	
5:49:02.759 pm	127.0.0.1	58426	You	63921	UDP		16.7528 5.6503 8.8843 -177.3432 5.7755 178.1698	31 36 2E 37 35 32 38 20 35 2E 36 35 30 33 20 38 2E 38 38 34 33 20 2D 31 37 37 2E 33 34 33 32 20 35 2E 37 37 35 35 20 31 37 38 2E 31 36 39 38	
